1	Column1	NewCol1	START	MID	STOP
35840	banking, including syphilis serology and general 	banking, including syphilis serology and general 	0	0	0
35841	immunology. Various instrumentation, as well as 	immunology. Various instrumentation, as well as 	0	0	0
35842	bench and manual methods, will be introduced. 	bench and manual methods, will be introduced. 	0	0	0
35843	Emphasis is placed on technique, accuracy and 	Emphasis is placed on technique, accuracy and 	0	0	0
35844	precision. This practicum will take place at a clinical 	precision. This practicum will take place at a clinical 	0	0	0
35845	afliate site that will be assigned by the Medical 	afliate site that will be assigned by the Medical 	0	0	0
35846	Laboratory Technician Training Program Director. 	Laboratory Technician Training Program Director. 	0	0	0
35847	This course is intended for students majoring in 	This course is intended for students majoring in 	0	0	0
35848	Medical Laboratory Technology. (FT) AA/AS. 	Medical Laboratory Technology. (FT) AA/AS. 	0	0	0
35849	54 Directed clinical Practice in clinical 	54 Directed clinical Practice in clinical 	0	0	0
35850	Microbiology 	Microbiology 	0	0	0
35851	160 hours other, 2 units 	160 hours other, 2 units 	0	0	0
35852	grade only 	grade only 	0	0	0
35853	Prerequisite: Medical Laboratory Technician Training 	Prerequisite: Medical Laboratory Technician Training 	0	0	0
35854	201, 202, 203, each with a grade of “C” or better, or 	201, 202, 203, each with a grade of “C” or better, or 	0	0	0
35855	equivalent. All prerequisites must be completed 	equivalent. All prerequisites must be completed 	0	0	0
35856	within fve years prior to enrollment. 	within fve years prior to enrollment. 	0	0	0
35857	Limitation on Enrollment: Health and Safety. Certifed 	Limitation on Enrollment: Health and Safety. Certifed 	0	0	0
35858	Phlebotomy Technician Level I (CPT-1 License CA). 	Phlebotomy Technician Level I (CPT-1 License CA). 	0	0	0
35859	Must obtain an Add Code from the instructor for 	Must obtain an Add Code from the instructor for 	0	0	0
35860	enrollment. Required to verify CPT-1 License and 	enrollment. Required to verify CPT-1 License and 	0	0	0
35861	clinical placement. 	clinical placement. 	0	0	0
35862	This course provides laboratory practice and 	This course provides laboratory practice and 	0	0	0
35863	experience in the clinical laboratory of microbiology. 	experience in the clinical laboratory of microbiology. 	0	0	0
35864	Various instrumentation, as well as bench and 	Various instrumentation, as well as bench and 	0	0	0
35865	manual methods, will be introduced. Emphasizes 	manual methods, will be introduced. Emphasizes 	0	0	0
35866	technique, accuracy and precision. This practicum 	technique, accuracy and precision. This practicum 	0	0	0
35867	will take place at a clinical afliate site that will be 	will take place at a clinical afliate site that will be 	0	0	0
35868	assigned by the Medical Laboratory Technician 	assigned by the Medical Laboratory Technician 	0	0	0
35869	Training Program Director. This course is intended 	Training Program Director. This course is intended 	0	0	0
35870	for students majoring in Medical Laboratory 	for students majoring in Medical Laboratory 	0	0	0
35871	Technology. (FT) AA/AS. 	Technology. (FT) AA/AS. 	0	0	0
35872	201 clinical chemistry and Urinalysis 	201 clinical chemistry and Urinalysis 	0	0	0
35873	1 hour lecture, 9 hours lab, 4 units 	1 hour lecture, 9 hours lab, 4 units 	0	0	0
35874	grade only 	grade only 	0	0	0
35875	Prerequisite: Biology 107 or Biology 131, each with 	Prerequisite: Biology 107 or Biology 131, each with 	0	0	0
35876	a grade of “C” or better, or equivalent; Chemistry 	a grade of “C” or better, or equivalent; Chemistry 	0	0	0
35877	130, Chemistry 130L, Biology 230, and Biology 235, 	130, Chemistry 130L, Biology 230, and Biology 235, 	0	0	0
35878	each with a grade of “C” or better, or equivalent 	each with a grade of “C” or better, or equivalent 	0	0	0
35879	completed within seven years prior to enrollment. 	completed within seven years prior to enrollment. 	0	0	0
35880	Advisory: English 101 and Mathematics 96, each with 	Advisory: English 101 and Mathematics 96, each with 	0	0	0
35881	a grade of “C” or better, or equivalent or Assessment 	a grade of “C” or better, or equivalent or Assessment 	0	0	0
35882	Skill Levels R6, W6 and M50. 	Skill Levels R6, W6 and M50. 	0	0	0
35883	Limitation on Enrollment: Must obtain an Add Code 	Limitation on Enrollment: Must obtain an Add Code 	0	0	0
35884	from the instructor for enrollment. Required to verify 	from the instructor for enrollment. Required to verify 	0	0	0
35885	recency of prerequisite coursework. 	recency of prerequisite coursework. 	0	0	0
35886	This course introduces the theory and practice 	This course introduces the theory and practice 	0	0	0
35887	underlying the basic methodologies used in 	underlying the basic methodologies used in 	0	0	0
35888	clinical chemistry and urinalysis. Lecture covers an 	clinical chemistry and urinalysis. Lecture covers an 	0	0	0
35889	introduction to components of body fuids such 	introduction to components of body fuids such 	0	0	0
35890	as blood and urine, basic principles of the clinical 	as blood and urine, basic principles of the clinical 	0	0	0
35891	laboratory, quality control and quality assurance, 	laboratory, quality control and quality assurance, 	0	0	0
35892	patient confdentiality and safe handling practices 	patient confdentiality and safe handling practices 	0	0	0
35893	of body fuids. Laboratory covers principles and 	of body fuids. Laboratory covers principles and 	0	0	0
35894	theories of clinical chemistry with an emphasis on 	theories of clinical chemistry with an emphasis on 	0	0	0
35895	methodologies and instrumentation common to the 	methodologies and instrumentation common to the 	0	0	0
35896	clinical chemistry and urinalysis laboratory, specimen 	clinical chemistry and urinalysis laboratory, specimen 	0	0	0
35897	handling, measurement, and data analysis. This 	handling, measurement, and data analysis. This 	0	0	0
35898	course is intended for students majoring in Medical 	course is intended for students majoring in Medical 	0	0	0
35899	Laboratory Technology or those wanting to update 	Laboratory Technology or those wanting to update 	0	0	0
35900	their medical laboratory skill set. (FT) AA/AS; CSU. 	their medical laboratory skill set. (FT) AA/AS; CSU. 	0	0	0
35901			0	0	0
35902	202 clinical Hematology and Immunology 	202 clinical Hematology and Immunology 	0	0	0
35903	2 hours lecture, 6 hours lab, 4 units 	2 hours lecture, 6 hours lab, 4 units 	0	0	0
35904	grade only 	grade only 	0	0	0
35905	Prerequisite: Biology 107 or Biology 131, each with 	Prerequisite: Biology 107 or Biology 131, each with 	0	0	0
35906	a grade of “C” or better, or equivalent; Chemistry 	a grade of “C” or better, or equivalent; Chemistry 	0	0	0
35907	130, Chemistry 130L, Biology 230, and Biology 235, 	130, Chemistry 130L, Biology 230, and Biology 235, 	0	0	0
35908	each with a grade of “C” or better, or equivalent 	each with a grade of “C” or better, or equivalent 	0	0	0
35909	completed within seven years prior to enrollment. 	completed within seven years prior to enrollment. 	0	0	0
35910	Advisory: English 101 and Mathematics 96, each with 	Advisory: English 101 and Mathematics 96, each with 	0	0	0
35911	a grade of “C” or better, or equivalent or Assessment 	a grade of “C” or better, or equivalent or Assessment 	0	0	0
35912	Skill Levels R6, W6 and M50. 	Skill Levels R6, W6 and M50. 	0	0	0
35913	Limitation on Enrollment: Must obtain an Add Code 	Limitation on Enrollment: Must obtain an Add Code 	0	0	0
35914	from the instructor for enrollment. Required to verify 	from the instructor for enrollment. Required to verify 	0	0	0
35915	recency of prerequisite coursework. 	recency of prerequisite coursework. 	0	0	0
35916	This course introduces the theory and practice 	This course introduces the theory and practice 	0	0	0
35917	underlying the basic methodologies used in clinical 	underlying the basic methodologies used in clinical 	0	0	0
35918	hematology, immunology and blood banking. 	hematology, immunology and blood banking. 	0	0	0
35919	Lecture covers an introduction to components of 	Lecture covers an introduction to components of 	0	0	0
35920	blood with emphasis on the immune system and 	blood with emphasis on the immune system and 	0	0	0
35921	blood typing, principles and practices of blood 	blood typing, principles and practices of blood 	0	0	0
35922	banking, quality control and quality assurance, 	banking, quality control and quality assurance, 	0	0	0
35923	patient confdentiality and safe handling practices 	patient confdentiality and safe handling practices 	0	0	0
35924	of body fuids. Laboratory covers principles and 	of body fuids. Laboratory covers principles and 	0	0	0
35925	theories of clinical hematology and immunology 	theories of clinical hematology and immunology 	0	0	0
35926	with an emphasis on methodologies, specimen 	with an emphasis on methodologies, specimen 	0	0	0
35927	handling, measurement, and data analysis. This 	handling, measurement, and data analysis. This 	0	0	0
35928	course is intended for students majoring in Medical 	course is intended for students majoring in Medical 	0	0	0
35929	Laboratory Technology or those wanting to update 	Laboratory Technology or those wanting to update 	0	0	0
35930	their medical laboratory skill set. (FT) AA/AS; CSU. 	their medical laboratory skill set. (FT) AA/AS; CSU. 	0	0	0
35931	203 clinical Microbiology 	203 clinical Microbiology 	0	0	0
35932	2 hours lecture, 6 hours lab, 4 units 	2 hours lecture, 6 hours lab, 4 units 	0	0	0
35933	grade only 	grade only 	0	0	0
35934	Prerequisite: Biology 107 or Biology 131, each with 	Prerequisite: Biology 107 or Biology 131, each with 	0	0	0
35935	a grade of “C” or better, or equivalent; Chemistry 	a grade of “C” or better, or equivalent; Chemistry 	0	0	0
35936	130, Chemistry 130L, Biology 230, and Biology 235, 	130, Chemistry 130L, Biology 230, and Biology 235, 	0	0	0
35937	each with a grade of “C” or better, or equivalent 	each with a grade of “C” or better, or equivalent 	0	0	0
35938	completed within seven years prior to enrollment. 	completed within seven years prior to enrollment. 	0	0	0
35939	Advisory: English 101 and Mathematics 96, each with 	Advisory: English 101 and Mathematics 96, each with 	0	0	0
35940	a grade of “C” or better, or equivalent or Assessment 	a grade of “C” or better, or equivalent or Assessment 	0	0	0
35941	Skill Levels R6, W6 and M50. 	Skill Levels R6, W6 and M50. 	0	0	0
35942	Limitation on Enrollment: Must obtain an Add Code 	Limitation on Enrollment: Must obtain an Add Code 	0	0	0
35943	from the instructor for enrollment. Required to verify 	from the instructor for enrollment. Required to verify 	0	0	0
35944	recency of prerequisite coursework. 	recency of prerequisite coursework. 	0	0	0
35945	This course introduces the theory and methods used 	This course introduces the theory and methods used 	0	0	0
35946	in clinical microbiology laboratory. Lecture covers an 	in clinical microbiology laboratory. Lecture covers an 	0	0	0
35947	introduction to the dynamics of infectious disease 	introduction to the dynamics of infectious disease 	0	0	0
35948	including clinical, epidemiologic, and therapeutic 	including clinical, epidemiologic, and therapeutic 	0	0	0
35949	features of clinically relevant organisms. Laboratory 	features of clinically relevant organisms. Laboratory 	0	0	0
35950	covers principles and techniques commonly 	covers principles and techniques commonly 	0	0	0
35951	used in the identifcation of clinically relevant 	used in the identifcation of clinically relevant 	0	0	0
35952	microorganisms. This course is intended for students 	microorganisms. This course is intended for students 	0	0	0
35953	majoring in Medical Laboratory Technology or those 	majoring in Medical Laboratory Technology or those 	0	0	0
35954	wanting to update their medical laboratory skill set. 	wanting to update their medical laboratory skill set. 	0	0	0
35955	(FT) AA/AS; CSU. 	(FT) AA/AS; CSU. 	0	0	0
35956	Music (MUSI) 	Music (MUSI) 	0	0	0
35957	100 Introduction to Music 	100 Introduction to Music 	0	0	0
35958	3 hours lecture, 3 units 	3 hours lecture, 3 units 	0	0	0
35959	letter grade or Pass/No Pass option 	letter grade or Pass/No Pass option 	0	0	0
35960	Advisory: English 48 and English 49, each with a 	Advisory: English 48 and English 49, each with a 	0	0	0
35961	grade of “C” or better, or equivalent or Assessment 	grade of “C” or better, or equivalent or Assessment 	0	0	0
35962	Skill Level R5 and W5. 	Skill Level R5 and W5. 	0	0	0
35963	This course is designed to develop aural and 	This course is designed to develop aural and 	0	0	0
35964	analytical musical skills. Emphasis is placed on 	analytical musical skills. Emphasis is placed on 	0	0	0
35965	conceptual, contextual, and stylistic elements 	conceptual, contextual, and stylistic elements 	0	0	0
35966	of music from various periods and cultures, and 	of music from various periods and cultures, and 	0	0	0
35967	encompassing a range of genres and styles. This 	encompassing a range of genres and styles. This 	0	0	0
35968	course is designed to support students in all 	course is designed to support students in all 	0	0	0
35969	majors who are interested in satisfying the general 	majors who are interested in satisfying the general 	0	0	0
35970	education requirements for Arts and Humanities. 	education requirements for Arts and Humanities. 	0	0	0
35971	(FT) AA/AS; CSU; UC; C-ID MUS 100. 	(FT) AA/AS; CSU; UC; C-ID MUS 100. 	0	0	0
35972	103 History of Rock Music 	103 History of Rock Music 	0	0	0
35973	3 hours lecture, 3 units 	3 hours lecture, 3 units 	0	0	0
35974	letter grade or Pass/No Pass option 	letter grade or Pass/No Pass option 	0	0	0
35975	Advisory: English 47A or English 48 and English 49, 	Advisory: English 47A or English 48 and English 49, 	0	0	0
35976	each with a grade of “C” or better, or equivalent or 	each with a grade of “C” or better, or equivalent or 	0	0	0
35977	Assessment Skill Levels R5 and W5. 	Assessment Skill Levels R5 and W5. 	0	0	0
35978	This course surveys the origins and development 	This course surveys the origins and development 	0	0	0
35979	of rock and roll music from the early 1950s to the 	of rock and roll music from the early 1950s to the 	0	0	0
35980	present including the pre-1950s roots of rock music. 	present including the pre-1950s roots of rock music. 	0	0	0
35981	The course focuses on the evolution of diferent 	The course focuses on the evolution of diferent 	0	0	0
35982	styles within the genre as well as the social, political, 	styles within the genre as well as the social, political, 	0	0	0
35983	economic and cultural contexts of rock music. 	economic and cultural contexts of rock music. 	0	0	0
35984	Additionally, basic musical concepts such as pitch, 	Additionally, basic musical concepts such as pitch, 	0	0	0
35985	rhythm and form are introduced and applied to the 	rhythm and form are introduced and applied to the 	0	0	0
35986	music under consideration. This course is intended 	music under consideration. This course is intended 	0	0	0
35987	for all students interested in music. (FT) AA/AS; CSU; 	for all students interested in music. (FT) AA/AS; CSU; 	0	0	0
35988	UC. 	UC. 	0	0	0
35989			0	0	0
35990	108 the Business of Music 	108 the Business of Music 	0	0	0
35991	3 hours lecture, 3 units 	3 hours lecture, 3 units 	0	0	0
35992	letter grade or Pass/No Pass option 	letter grade or Pass/No Pass option 	0	0	0
35993	Advisory: Completion of or concurrent enrollment 	Advisory: Completion of or concurrent enrollment 	0	0	0
35994	in English 101 with a grade of “C” or better, or 	in English 101 with a grade of “C” or better, or 	0	0	0
35995	equivalent or Assessment Skill Levels R6 and W6. 	equivalent or Assessment Skill Levels R6 and W6. 	0	0	0
35996	This course is a comprehensive survey of the music 	This course is a comprehensive survey of the music 	0	0	0
35997	business. Course content emphasizes the various 	business. Course content emphasizes the various 	0	0	0
35998	areas of the music business, the functions of each 	areas of the music business, the functions of each 	0	0	0
35999	area and the relationships between the areas. 	area and the relationships between the areas. 	0	0	0
36000	Topics include songwriting; music publishing; 	Topics include songwriting; music publishing; 	0	0	0
36001	copyrighting; music licensing; unions and guilds; 	copyrighting; music licensing; unions and guilds; 	0	0	0
36002	agents and managers; artists and management; the 	agents and managers; artists and management; the 	0	0	0
36003	record industry; artists’ recording contracts; studios 	record industry; artists’ recording contracts; studios 	0	0	0
36004	and engineers; and music in radio, television and 	and engineers; and music in radio, television and 	0	0	0
36005	advertising. This course is intended for students 	advertising. This course is intended for students 	0	0	0
36006	majoring in music or anyone interested in the music 	majoring in music or anyone interested in the music 	0	0	0
36007	industry. (FT) AA/AS; CSU. 	industry. (FT) AA/AS; CSU. 	0	0	0
36008	109 World Music 	109 World Music 	0	0	0
36009	3 hours lecture, 3 units 	3 hours lecture, 3 units 	0	0	0
36010	letter grade or Pass/No Pass option 	letter grade or Pass/No Pass option 	0	0	0
36011	Advisory: English 47A or English 48 and English 49, 	Advisory: English 47A or English 48 and English 49, 	0	0	0
36012	each with a grade of “C” or better, or equivalent or 	each with a grade of “C” or better, or equivalent or 	0	0	0
36013	Assessment Skill Levels R5 and W5. 	Assessment Skill Levels R5 and W5. 	0	0	0
36014	This music survey course explores the music cultures 	This music survey course explores the music cultures 	0	0	0
36015	of Asia; the Middle East; Africa; Central and South 	of Asia; the Middle East; Africa; Central and South 	0	0	0
36016	America; the Caribbean; and other areas with 	America; the Caribbean; and other areas with 	0	0	0
36017	resident populations in San Diego. Musical practices 	resident populations in San Diego. Musical practices 	0	0	0
36018	and perspectives from several music cultures are 	and perspectives from several music cultures are 	0	0	0
36019	studied with an emphasis on understanding and 	studied with an emphasis on understanding and 	0	0	0
36020	appreciation from non-ethnocentric viewpoints. 	appreciation from non-ethnocentric viewpoints. 	0	0	0
36021	Listening perception is developed through lectures 	Listening perception is developed through lectures 	0	0	0
36022	and multimedia presentations. This course is 	and multimedia presentations. This course is 	0	0	0
36023	intended for students majoring in music or anyone 	intended for students majoring in music or anyone 	0	0	0
36024	interested in music and culture. (FT) AA/AS; CSU; UC. 	interested in music and culture. (FT) AA/AS; CSU; UC. 	0	0	0
36025	110 Music for Elementary School teachers 	110 Music for Elementary School teachers 	0	0	0
36026	2.5 hours lecture, 1.5 hours lab, 3 units 	2.5 hours lecture, 1.5 hours lab, 3 units 	0	0	0
36027	letter grade or Pass/No Pass option 	letter grade or Pass/No Pass option 	0	0	0
36028	Advisory: English 48 and English 49, each with a 	Advisory: English 48 and English 49, each with a 	0	0	0
36029	grade of “C” or better, or equivalent or Assessment 	grade of “C” or better, or equivalent or Assessment 	0	0	0
36030	Skill Levels R5 and W5. 	Skill Levels R5 and W5. 	0	0	0
36031	This course prepares students to teach music as 	This course prepares students to teach music as 	0	0	0
36032	part of the curriculum in the elementary school 	part of the curriculum in the elementary school 	0	0	0
36033	classroom, the preschool or day-care program. 	classroom, the preschool or day-care program. 	0	0	0
36034	Students develop an understanding of musical 	Students develop an understanding of musical 	0	0	0
36035	concepts primarily by singing and playing an 	concepts primarily by singing and playing an 	0	0	0
36036	instrument, and practice using lesson plans for 	instrument, and practice using lesson plans for 	0	0	0
36037	teaching these concepts to children. (FT) AA/AS; CSU. 	teaching these concepts to children. (FT) AA/AS; CSU. 	0	0	0
36038	111 Jazz - History and Development 	111 Jazz - History and Development 	0	0	0
36039	3 hours lecture, 3 units 	3 hours lecture, 3 units 	0	0	0
36040	letter grade or Pass/No Pass option 	letter grade or Pass/No Pass option 	0	0	0
36041	Advisory: English 101 with a grade of “C” or better, or 	Advisory: English 101 with a grade of “C” or better, or 	0	0	0
36042	equivalent or Assessment Skill Levels R6 and W6. 	equivalent or Assessment Skill Levels R6 and W6. 	0	0	0
36043	This course is a survey of the history and 	This course is a survey of the history and 	0	0	0
36044	development of jazz in the United States. Emphasis is 	development of jazz in the United States. Emphasis is 	0	0	0
36045	placed on the origins of jazz, the variety of styles that 	placed on the origins of jazz, the variety of styles that 	0	0	0
36046	developed throughout the twentieth and twenty-	developed throughout the twentieth and twenty-	0	0	0
36047	frst centuries, current trends and outstanding 	frst centuries, current trends and outstanding 	0	0	0
36048	performers and composers. This course is intended 	performers and composers. This course is intended 	0	0	0
36049	for students majoring in music and all students 	for students majoring in music and all students 	0	0	0
36050	interested in the history of jazz. (FT) AA/AS; CSU; UC. 	interested in the history of jazz. (FT) AA/AS; CSU; UC. 	0	0	0
36051	116a college Piano I 	116a college Piano I 	0	0	0
36052	1.5 hours lecture, 1.5 hours lab, 2 units 	1.5 hours lecture, 1.5 hours lab, 2 units 	0	0	0
36053	letter grade or Pass/No Pass option 	letter grade or Pass/No Pass option 	0	0	0
36054	Advisory: English 47A or English 48 and English 49, 	Advisory: English 47A or English 48 and English 49, 	0	0	0
36055	each with a grade of “C” or better, or equivalent or 	each with a grade of “C” or better, or equivalent or 	0	0	0
36056	Assessment Skill Levels R5 and W5. 	Assessment Skill Levels R5 and W5. 	0	0	0
36057	Limitation on Enrollment: This course is not open to 	Limitation on Enrollment: This course is not open to 	0	0	0
36058	students with previous credit for Music 115A. 	students with previous credit for Music 115A. 	0	0	0
36059	This course is an introduction to theoretical and 	This course is an introduction to theoretical and 	0	0	0
36060	practical piano and keyboard skills. Emphasis is 	practical piano and keyboard skills. Emphasis is 	0	0	0
36061	placed on developing repertoire, articulations, 	placed on developing repertoire, articulations, 	0	0	0
36062	sight reading, transposition, harmonization, and 	sight reading, transposition, harmonization, and 	0	0	0
36063	consistency of tempo. This course is designed 	consistency of tempo. This course is designed 	0	0	0
36064	for music majors and all students interested in 	for music majors and all students interested in 	0	0	0
36065	developing fundamental piano and keyboard skills. 	developing fundamental piano and keyboard skills. 	0	0	0
36066	(FT) AA/AS; CSU, UC. 	(FT) AA/AS; CSU, UC. 	0	0	0
36067	116B college Piano II 	116B college Piano II 	0	0	0
36068	1.5 hours lecture, 1.5 hours lab, 2 units 	1.5 hours lecture, 1.5 hours lab, 2 units 	0	0	0
36069	letter grade or Pass/No Pass option 	letter grade or Pass/No Pass option 	0	0	0
36070	Prerequisite: Music 116A with a grade of “C” or better, 	Prerequisite: Music 116A with a grade of “C” or better, 	0	0	0
36071	or equivalent. 	or equivalent. 	0	0	0
36072	Limitation on Enrollment: This course is not open to 	Limitation on Enrollment: This course is not open to 	0	0	0
36073	students with previous credit for Music 115B. 	students with previous credit for Music 115B. 	0	0	0
36074	This is the second course in the college piano 	This is the second course in the college piano 	0	0	0
36075	sequence. Emphasis is placed on basic piano and 	sequence. Emphasis is placed on basic piano and 	0	0	0
36076	keyboard experience through music reading, 	keyboard experience through music reading, 	0	0	0
36077	notation, scales, chords and their inversions, 	notation, scales, chords and their inversions, 	0	0	0
36078	transposition, and sight-reading. Students play a 	transposition, and sight-reading. Students play a 	0	0	0
36079	repertoire of beginning and intermediate songs 	repertoire of beginning and intermediate songs 	0	0	0
36080	and piano literature, with emphasis on keyboard 	and piano literature, with emphasis on keyboard 	0	0	0
36081	harmony. This course is designed for music 	harmony. This course is designed for music 	0	0	0
36082	majors and all students interested in developing 	majors and all students interested in developing 	0	0	0
36083	fundamental piano and keyboard skills. (FT) AA/AS; 	fundamental piano and keyboard skills. (FT) AA/AS; 	0	0	0
36084	CSU, UC. 	CSU, UC. 	0	0	0
36085			0	0	0
36086	120 Beginning Voice class 	120 Beginning Voice class 	0	0	0
36087	1.5 hours lecture, 1.5 hours lab, 2 units 	1.5 hours lecture, 1.5 hours lab, 2 units 	0	0	0
36088	letter grade or Pass/No Pass option 	letter grade or Pass/No Pass option 	0	0	0
36089	Advisory: English 48 and English 49, each with a 	Advisory: English 48 and English 49, each with a 	0	0	0
36090	grade of “C” or better, or equivalent or Assessment 	grade of “C” or better, or equivalent or Assessment 	0	0	0
36091	Skill Levels R5 and W5. 	Skill Levels R5 and W5. 	0	0	0
36092	Limitation on Enrollment: This course is not open to 	Limitation on Enrollment: This course is not open to 	0	0	0
36093	students with previous credit for Music 120A. 	students with previous credit for Music 120A. 	0	0	0
36094	Beginning Voice Class is an introductory study 	Beginning Voice Class is an introductory study 	0	0	0
36095	of efcient vocal production and performance. 	of efcient vocal production and performance. 	0	0	0
36096	Beginning exercises for breath management, 	Beginning exercises for breath management, 	0	0	0
36097	extending the vocal range, increasing vocal 	extending the vocal range, increasing vocal 	0	0	0
36098	resonance and volume, and singing in an expressive 	resonance and volume, and singing in an expressive 	0	0	0
36099	manner are introduced. Vocal exercises and solos 	manner are introduced. Vocal exercises and solos 	0	0	0
36100	are performed to demonstrate these skills. Choral 	are performed to demonstrate these skills. Choral 	0	0	0
36101	singers, all music majors and students considering 	singers, all music majors and students considering 	0	0	0
36102	music as a major beneft from this class. (FT) AA/AS; 	music as a major beneft from this class. (FT) AA/AS; 	0	0	0
36103	CSU; UC. 	CSU; UC. 	0	0	0
36104	132a classical guitar I 	132a classical guitar I 	0	0	0
36105	0.5 hours lecture, 1.5 hours lab, 1 unit 	0.5 hours lecture, 1.5 hours lab, 1 unit 	0	0	0
36106	letter grade or Pass/No Pass option 	letter grade or Pass/No Pass option 	0	0	0
36107	Advisory: Music 150A with a grade of “C” or better, or 	Advisory: Music 150A with a grade of “C” or better, or 	0	0	0
36108	equivalent. 	equivalent. 	0	0	0
36109	This is the frst of a two-semester sequence of 	This is the frst of a two-semester sequence of 	0	0	0
36110	courses that present the study of classical guitar. The 	courses that present the study of classical guitar. The 	0	0	0
36111	beginning course introduces basic skills to students 	beginning course introduces basic skills to students 	0	0	0
36112	who have had little or no experience with the guitar. 	who have had little or no experience with the guitar. 	0	0	0
36113	This course focuses on developing right and left-	This course focuses on developing right and left-	0	0	0
36114	hand technique and sight-reading. Lectures are 	hand technique and sight-reading. Lectures are 	0	0	0
36115	followed by practical application on the instrument. 	followed by practical application on the instrument. 	0	0	0
36116	The course is intended for students who are 	The course is intended for students who are 	0	0	0
36117	interested in learning the fundamentals of classical 	interested in learning the fundamentals of classical 	0	0	0
36118	guitar and elementary music skills. (FT) AA/AS; CSU; 	guitar and elementary music skills. (FT) AA/AS; CSU; 	0	0	0
36119	UC. 	UC. 	0	0	0
36120	132B classical guitar II 	132B classical guitar II 	0	0	0
36121	0.5 hours lecture, 1.5 hours lab, 1 unit 	0.5 hours lecture, 1.5 hours lab, 1 unit 	0	0	0
36122	letter grade or Pass/No Pass option 	letter grade or Pass/No Pass option 	0	0	0
36123	Prerequisite: Music 132A with a grade of “C” or better, 	Prerequisite: Music 132A with a grade of “C” or better, 	0	0	0
36124	or equivalent. 	or equivalent. 	0	0	0
36125	This is the second in a two-semester sequence of 	This is the second in a two-semester sequence of 	0	0	0
36126	study of classical guitar. In this course students 	study of classical guitar. In this course students 	0	0	0
36127	are introduced to a set of broad-ranging technical 	are introduced to a set of broad-ranging technical 	0	0	0
36128	skills including mastery of the fretboard, chord 	skills including mastery of the fretboard, chord 	0	0	0
36129	chart reading, and sight-reading. This course also 	chart reading, and sight-reading. This course also 	0	0	0
36130	introduces level-appropriate literature, including 	introduces level-appropriate literature, including 	0	0	0
36131	works from several periods and styles, with an 	works from several periods and styles, with an 	0	0	0
36132	emphasis on interpretation skills. Lectures are 	emphasis on interpretation skills. Lectures are 	0	0	0
36133	followed by practical application on the instrument. 	followed by practical application on the instrument. 	0	0	0
36134	Students apply the skills and techniques developed 	Students apply the skills and techniques developed 	0	0	0
36135	in this class in live performances. This course is 	in this class in live performances. This course is 	0	0	0
36136	intended for students who are interested in learning 	intended for students who are interested in learning 	0	0	0
36137	classical guitar and music skills. (FT) AA/AS; CSU; UC. 	classical guitar and music skills. (FT) AA/AS; CSU; UC. 	0	0	0
36138	135a college guitar I 	135a college guitar I 	0	0	0
36139	1.5 hours lecture, 1.5 hours lab, 2 units 	1.5 hours lecture, 1.5 hours lab, 2 units 	0	0	0
36140	grade only 	grade only 	0	0	0
36141	This course is an introductory study of the 	This course is an introductory study of the 	0	0	0
36142	theoretical and practical applications of guitar 	theoretical and practical applications of guitar 	0	0	0
36143	skills. Emphasis is placed on skill development 	skills. Emphasis is placed on skill development 	0	0	0
36144	in understanding, playing, reading, writing and 	in understanding, playing, reading, writing and 	0	0	0
36145	analyzing music via the guitar. Students are 	analyzing music via the guitar. Students are 	0	0	0
36146	encouraged to internalize intervals, major and minor 	encouraged to internalize intervals, major and minor 	0	0	0
36147	scales, triads, 7th chords, basic chord progressions 	scales, triads, 7th chords, basic chord progressions 	0	0	0
36148	and rhythms. This course is designed to prepare 	and rhythms. This course is designed to prepare 	0	0	0
36149	guitar students for guitar profciency requirements 	guitar students for guitar profciency requirements 	0	0	0
36150	at four-year institutions and all students interested 	at four-year institutions and all students interested 	0	0	0
36151	in learning and developing fundamental theoretical 	in learning and developing fundamental theoretical 	0	0	0
36152	and practical guitar skills. (FT) AA/AS; CSU; UC. 	and practical guitar skills. (FT) AA/AS; CSU; UC. 	0	0	0
36153	135B college guitar II 	135B college guitar II 	0	0	0
36154	1.5 hours lecture, 1.5 hours lab, 2 units 	1.5 hours lecture, 1.5 hours lab, 2 units 	0	0	0
36155	grade only 	grade only 	0	0	0
36156	Prerequisite: Music 135A with a grade of “C” or better, 	Prerequisite: Music 135A with a grade of “C” or better, 	0	0	0
36157	or equivalent. 	or equivalent. 	0	0	0
36158	This course is the second in a two-semester 	This course is the second in a two-semester 	0	0	0
36159	sequence study of the theoretical and practical 	sequence study of the theoretical and practical 	0	0	0
36160	applications of guitar skills. Emphasis is placed on 	applications of guitar skills. Emphasis is placed on 	0	0	0
36161	beginning to intermediate skill development in 	beginning to intermediate skill development in 	0	0	0
36162	understanding, reading, writing and analyzing music 	understanding, reading, writing and analyzing music 	0	0	0
36163	via the guitar. Students are encouraged to internalize 	via the guitar. Students are encouraged to internalize 	0	0	0
36164	intervals, major and minor scales, triads, 7th chords, 	intervals, major and minor scales, triads, 7th chords, 	0	0	0
36165	and basic chord progressions in higher positions of 	and basic chord progressions in higher positions of 	0	0	0
36166	the guitar. This course is designed to prepare guitar 	the guitar. This course is designed to prepare guitar 	0	0	0
36167	students for guitar profciency requirements at 	students for guitar profciency requirements at 	0	0	0
